Sesor1,Sesor2,Sesor3,Sesor4,Sesor5,Sesor6,Sensor7,Sensor8,Sesor1Sigma,Sesor2Sigma,Sesor3Sigma,Sesor4Sigma,Sesor5Sigma,Sesor6Sigma,Sensor7Sigma,Sensor8Sigma,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,label
0.0360457920792079,0.0386757425742574,0.217435024752475,0.294863861386139,0.0557704207920792,0.0428527227722772,0.0594832920792079,0.0451732673267327,1.07174108524134,1.15524443069307,33.2727896813119,52.6216472965656,2.80887414913367,1.00660871751238,2.62691686649134,2.05640131884282,0.0052600519741622,0.0471529540759918,0.129985659826187,0.186852759794699,0.311761864152222,0.318986710176738,0.0032114965890243,0.0379070787455479,0.115947182185431,0.18308369062391,0.329707473733378,0.330143078122708,0.0198775601130072,0.0500237420948241,0.172366831203371,0.234439023321381,0.281816705654743,0.241476137612674,0.00567645326848109,0.0497210323859317,0.094052414055115,0.204261733746104,0.3826680569138,0.263620309630568,0.00334286376508746,0.046276494051994,0.143199990547242,0.222290252974507,0.256555594150533,0.328334804510636,0.00303310685183471,0.033122845780261,0.129230650965013,0.234057289534522,0.322315532841491,0.278240574026878,0.00226942590503852,0.0228919084034212,0.0793782790116497,0.266450733263638,0.284305107133445,0.344704546282808,0.00545320379566171,0.0515855043349816,0.104612324144138,0.217331342540853,0.44772041480197,0.173297210382397,FOUR
0.0443997524752475,0.0438582920792079,0.16615099009901,0.215655940594059,0.0380569306930693,0.0307858910891089,0.0354269801980198,0.0983910891089109,0.971595084313118,1.84810827274134,19.0245252552599,32.8455556737314,1.13118086711015,0.63210666769802,0.823442817914603,7.16574489480198,0.00717092933971985,0.0494609889473442,0.0917561124281721,0.220878826624972,0.390354895504978,0.240378247154814,0.00409744119937878,0.0441932103132028,0.158062908876665,0.372152355664575,0.253254706846261,0.168239377099917,0.00795737164054864,0.0476982480891628,0.0992790005870378,0.255777006281791,0.487136503948722,0.102151869452738,0.0138208131138693,0.0902567832185058,0.10588133794158,0.1932083063301,0.427612479183351,0.169220280212593,0.00553842622367677,0.0868927351662135,0.130696230451708,0.134455551973723,0.480916675017015,0.161500381167665,0.0132585363678505,0.057476718680948,0.143281463717349,0.123810133614659,0.519077981590682,0.143095166028511,0.0225514397616626,0.0661436194598661,0.141003912602663,0.131558048574592,0.531560704493158,0.107182275108058,0.00408322978001077,0.0766808718197208,0.0731136866714988,0.168463244334782,0.499836913128382,0.177822054265606,THREE
0.0377475247524752,0.0608756188118812,0.185102103960396,0.223700495049505,0.0512066831683168,0.0337252475247525,0.0396813118811881,0.0764232673267327,1.40755530631188,2.97279886680074,22.7157502127166,37.7560092435025,1.52157622988861,0.684729849938119,1.37168355507426,5.99072749071782,0.0126285210978849,0.0747659158276684,0.128809968574632,0.283571410276596,0.329935561487998,0.170288622735221,0.0105005376910327,0.0458477300265251,0.0741405791757549,0.372185949398209,0.325411019689546,0.171914184018932,0.011349381382271,0.0868011714989561,0.142935977801929,0.349077509353248,0.291869272554823,0.117966687408772,0.00415620493279621,0.0425926495068191,0.116007203020932,0.323098955882131,0.253996031170086,0.260148955487236,0.00323256103712938,0.0614099984178445,0.164770628686967,0.178898877876498,0.367027569883436,0.224660364098126,0.00998018301326356,0.0578642938826525,0.19446520995029,0.177267043611619,0.421763149731287,0.138660119810888,0.00759580636340408,0.0824717242668781,0.111719365863853,0.286326701311078,0.290487965487713,0.221398436707074,0.00543185870673433,0.0825951501118616,0.100067185724108,0.252841882213626,0.400654587569119,0.158409335674551,THREE
0.0173267326732673,0.0267636138613861,0.0751856435643564,0.220142326732673,0.0433941831683168,0.0286200495049505,0.0182549504950495,0.0165532178217822,0.186284131342822,0.522883953434406,3.91095151995668,34.4352978999072,1.30917388613861,0.596041537747525,0.256686068997525,0.143172764542079,0.00578438745034536,0.0547504118441169,0.123572874075869,0.211064547046145,0.365865545970027,0.238962233613497,0.00758196981551957,0.0315181649165162,0.072512384945202,0.194382423699046,0.334618822008331,0.359386234615386,0.00396523582071352,0.0377690255816369,0.156897043992204,0.260344819636121,0.385497447313914,0.15552642765541,0.00682454357094348,0.0588101865468294,0.103721825161483,0.224650718480744,0.436044085037397,0.169948641202603,0.00738811452535564,0.0441935002492474,0.225142394572057,0.339898587408607,0.247625878933235,0.135751524311498,0.0101864517572222,0.0650956968024664,0.129011479563895,0.267980797650975,0.450620614535664,0.0771049596897774,0.0313866109682638,0.0860095154898671,0.0862911397579625,0.194094890754276,0.442170457777178,0.160047385252453,0.0177482567974493,0.0677158434028406,0.149715891882404,0.230691000296441,0.323958125047081,0.210170882573784,TWO
0.0373607673267327,0.0398360148514851,0.248994430693069,0.349938118811881,0.0934405940594059,0.0497370049504951,0.108678836633663,0.0316367574257426,1.11768061571782,1.08826287902228,53.8887492264851,63.0460410543007,6.71010838876856,1.82339205600248,13.3985583616955,0.593720993193069,0.00424252993663922,0.0709016809629993,0.0720963380519086,0.252570434141775,0.404921048510967,0.195267968395711,0.0118678253856034,0.0354268164682804,0.0696551401613885,0.242566063547647,0.467666157769343,0.172817996667738,0.0181032487990094,0.111115503452928,0.13656743790028,0.197695579926906,0.424123795196438,0.112394434724438,0.0317064422514341,0.0573627839004291,0.0943551932796362,0.165848184398578,0.515455034157248,0.135272362012675,0.00459033071031055,0.0532265717140679,0.150239514475101,0.165518929640454,0.43223030769419,0.194194345765877,0.00828674913798988,0.0585253754927362,0.11000423676244,0.226116361870212,0.359980998127137,0.237086278609486,0.00299302575431451,0.040191215594134,0.0943151508397827,0.302928099786298,0.36914417639903,0.19042833162644,0.00559037956718626,0.0644698333942597,0.0789701550089292,0.224652268071785,0.434431797670295,0.191885566287545,FOUR
0.0529084158415842,0.0708539603960396,0.285891089108911,0.26717202970297,0.0630414603960396,0.0362004950495049,0.0199566831683168,0.0511293316831683,2.05673973159035,2.65046072478342,48.977268332302,58.4179929223391,2.80671072478341,0.939602993502475,0.248382870513614,2.13442962948639,0.00693131820364345,0.0789930353118699,0.12935239335684,0.22748887412543,0.271549402800514,0.285684976201702,0.00641913725407827,0.025523614890889,0.167021687978673,0.254187020407325,0.309362973932303,0.237485565536732,0.0277396438809915,0.0283369649694667,0.101391122105913,0.196271022757711,0.379795572818552,0.266465673467366,0.00965212165005741,0.0521531842229599,0.139334907821932,0.220053093002802,0.359857799378285,0.218948893923964,0.00555853152239641,0.0572029996671202,0.191996647575708,0.217556313290974,0.415052227045182,0.11263328089862,0.00554932461330269,0.0788626319691428,0.147255232268663,0.112525035106832,0.497984019210809,0.157823756831251,0.011789770491366,0.135707923992459,0.129722783433143,0.147262633512041,0.26689018110441,0.30862670746658,0.00486757281711095,0.0432309108709329,0.0805703079428893,0.20770993311179,0.47312830203076,0.190492973226517,FIVE
0.0621132425742574,0.0637376237623762,0.311649133663366,0.299350247524752,0.0508199257425743,0.0324102722772277,0.021039603960396,0.0658261138613861,3.45382841506807,3.03556234529703,44.9302990601794,56.5941536780631,1.53396455368193,0.566877610612624,0.299978728341584,4.5585284846844,0.00400377308224887,0.0577031871857613,0.0959381989402212,0.28401894106679,0.458949363867173,0.0993865358578052,0.0107839301240605,0.0745810615130084,0.0677827196630298,0.268374770443436,0.342368631407775,0.23610888684869,0.0215502872490298,0.0516511661256322,0.0923227979510619,0.170583667047228,0.424473965272999,0.239418116354049,0.00654488956088416,0.0308870365778543,0.0829301374433435,0.25179930487819,0.490898034612356,0.136940596927372,0.0119962453664608,0.0538712219478609,0.0988490064148246,0.344649242991823,0.37485042798615,0.115783855292882,0.00739789062917191,0.0614942292494628,0.104531178242481,0.302021375768535,0.372327269299735,0.152228056810614,0.012319556958205,0.0453185377139358,0.105504898302268,0.401152839027272,0.370615733726694,0.0650884342716243,0.00166710530471201,0.0534380356535541,0.0861833446858402,0.146558955185586,0.498821615356964,0.213330943813344,FIVE
0.0609529702970297,0.0710086633663366,0.172184405940594,0.0622679455445545,0.0218904702970297,0.0245204207920792,0.0958384900990099,0.0377475247524752,1.99465307858911,3.99914429919554,20.3709970606436,3.60285088567451,0.288110109839109,0.308874149133663,9.7740369740099,0.816734993811882,0.0113144779211192,0.046879568178747,0.0842060668956524,0.374620187543228,0.206554884478085,0.276424814983168,0.0143446355541483,0.0608595485581232,0.117731200339661,0.299343780380011,0.32225996575208,0.185460869415976,0.0106711065350353,0.0881249285863793,0.153077986419093,0.315826989805212,0.241945608415157,0.190353380239124,0.00548425366378314,0.103896666454246,0.127563515207473,0.268295502009126,0.290119377515885,0.204640685149487,0.0118281834292588,0.114907018651698,0.121141715338249,0.280228693540639,0.285935681418143,0.185958707622012,0.00844112316150166,0.0571934074259852,0.138556231292904,0.351579404707978,0.257264667743712,0.186965165667919,0.00758252274888675,0.0493131400361467,0.0918674222609279,0.246023518399517,0.360505556880623,0.244707839673899,0.0067002859657023,0.0618769363358867,0.193610794047132,0.285511603239165,0.299744668452107,0.152555711960007,ONE
0.0360457920792079,0.0231280940594059,0.0732518564356436,0.287747524752475,0.0710086633663366,0.0385210396039604,0.0221998762376238,0.0245204207920792,0.944787960241337,0.507715810643564,2.82696714495668,46.7981803063119,2.65026734607054,0.720529084158416,0.364663907797029,0.347936649133663,0.0118655343623968,0.0478051981395433,0.10603185941074,0.243432310758413,0.250496270397175,0.340368826931732,0.00429417683078107,0.0606094743133489,0.0772152667563006,0.28767249687123,0.285147208533784,0.285061376694555,0.00290632003984371,0.0291360457075174,0.134078534085699,0.243963870007561,0.336219888854879,0.2536953413045,0.00559323155668038,0.0359720564682264,0.107649051819817,0.305662713006927,0.312787316695721,0.232335630452628,0.0035670507876963,0.0347791559651396,0.0593598273293879,0.550202695552647,0.274455316145124,0.0776359542200054,0.00673939150989222,0.0437650426347371,0.0998261871520505,0.293506606239519,0.337023068916872,0.21913970354693,0.0130881494648108,0.0349221519167823,0.0605578138587973,0.211100612880986,0.313968707706624,0.366362564171999,0.0140793865834154,0.0363987012409257,0.135634895069828,0.244356145775847,0.335302650774834,0.23422822055515,TWO
0.0449412128712871,0.0530631188118812,0.235148514851485,0.0509746287128713,0.0199566831683168,0.0158570544554455,0.0736386138613861,0.0724783415841584,1.39209709545173,1.62025980430074,38.7420714727723,1.56688727954827,0.227630917388614,0.201971979424505,4.43523746905941,5.39809425278466,0.00952051060153859,0.060478182486193,0.102619667288771,0.335579032033287,0.377709812127305,0.114092795462905,0.00283724275269719,0.112928447344547,0.199473593613826,0.173618370815458,0.468597136307607,0.0425452091658645,0.00885354150908737,0.0639751763051041,0.0814658210933414,0.219869806156978,0.45353655814279,0.172299096792699,0.00192881650108954,0.131596023822385,0.197361416569651,0.130396519827003,0.485253979931976,0.0534632433478957,0.00588798633584333,0.137764557471587,0.187987187257535,0.0983884422328718,0.457694264172681,0.112277562529483,0.00658812551123983,0.0913484634498563,0.201494751711601,0.175229930704279,0.3048322753711,0.220506453251924,0.0145340402164703,0.0341983054852202,0.0748541376183843,0.236265876753526,0.292060622250455,0.348087017675944,0.00316041471472218,0.0301743146830435,0.0841441709938172,0.192212819119593,0.402798049595802,0.287510230893022,CALL
